id,host_id,host_since,host_response_time,host_resp_rate_pct,host_accept_rate_pct,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price_usd,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,review_category
18528858,312334,2010-12-07,Unknown,88,88,f,3,t,t,Bayview,37.73133,-122.38639,Entire home,Entire home/apt,9,2 baths,3.0,4.0,190.0,4,14,t,0,0,0,0,9,0,0,2017-07-30,2018-07-09,4.88,4.75,4.75,5.0,5.0,4.0,4.57,f,3,2,1,0,0.14,excellent
18529703,23679441,2014-11-12,within an hour,100,100,t,4,t,t,Noe Valley,37.755706787109375,-122.42703247070312,Entire home,Entire home/apt,5,1 bath,2.0,3.0,421.0,20,90,t,0,0,0,169,15,0,0,2017-07-08,2019-08-30,4.93,4.87,4.67,4.93,5.0,5.0,4.67,f,2,1,1,0,0.23,excellent
18531983,125934684,2017-04-15,within an hour,100,100,t,2,t,f,South of Market,37.78711,-122.39111,Private room in condo,Private room,1,1 shared bath,1.0,1.0,105.0,30,1125,t,30,60,90,365,4,3,0,2021-08-08,2022-09-25,5.0,5.0,4.75,5.0,5.0,5.0,4.75,t,2,1,1,0,0.25,excellent
18545465,8145777,2013-08-14,within a few hours,90,49,f,8,t,t,Bernal Heights,37.73629,-122.42237,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,180.0,30,1125,t,29,59,89,364,5,3,0,2017-10-02,2022-07-01,4.4,4.6,4.6,4.2,4.8,4.2,4.0,f,7,7,0,0,0.08,average
18546459,73070632,2016-05-20,within a few hours,100,66,f,4,t,t,Outer Mission,37.71096,-122.44862,Private room in condo,Private room,1,2 shared baths,1.0,1.0,45.0,30,1125,t,16,46,76,351,18,4,0,2017-07-01,2022-07-31,4.61,4.83,4.44,4.78,4.72,4.56,4.78,f,4,0,4,0,0.27,excellent
18548006,51078965,2015-12-11,Unknown,88,88,f,2,t,t,Bayview,37.73138,-122.38296,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,125.0,3,29,t,0,0,0,0,112,0,0,2017-06-30,2020-02-11,4.83,4.94,4.9,4.97,4.96,4.26,4.78,f,1,1,0,0,1.69,excellent
18549735,4336135,2012-12-05,Unknown,88,88,f,1,t,t,Western Addition,37.78738,-122.44205,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,140.0,30,90,t,0,0,0,0,17,0,0,2017-07-20,2020-02-01,5.0,5.0,5.0,5.0,5.0,4.94,5.0,f,1,1,0,0,0.26,excellent
18567743,71570278,2016-05-11,within an hour,100,100,t,3,t,t,Glen Park,37.74063,-122.42691,Entire guest suite,Entire home/apt,4,1 bath,1.0,2.0,225.0,5,1125,t,1,31,61,61,109,13,0,2017-05-20,2022-07-23,4.96,4.96,4.95,4.99,4.99,4.92,4.87,f,1,1,0,0,1.61,excellent
18567881,4106299,2012-11-09,within a few hours,100,71,f,1,t,t,North Beach,37.80172,-122.4035,Entire rental unit,Entire home/apt,8,2 baths,3.0,3.0,149.0,30,1125,t,28,32,43,43,31,1,0,2017-07-23,2022-04-02,4.55,4.55,4.45,4.77,4.8,4.97,4.6,f,1,1,0,0,0.47,excellent
18571224,128940936,2017-05-05,within an hour,100,100,f,1,t,t,Outer Sunset,37.75834,-122.50591,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,103.0,30,180,t,23,52,62,230,2,2,0,2022-04-01,2022-09-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.24,excellent
18582383,2721813,2012-06-23,Unknown,88,33,f,1,t,f,Noe Valley,37.7537,-122.43341,Entire condo,Entire home/apt,3,1 bath,2.0,3.0,115.0,90,368,t,0,0,0,178,40,1,0,2017-05-19,2022-10-31,4.75,4.83,4.78,4.97,4.9,4.82,4.74,f,1,1,0,0,0.59,excellent
18584924,312334,2010-12-07,Unknown,88,88,f,3,t,t,Bayview,37.73052,-122.38783,Private room in home,Private room,2,1 shared bath,1.0,1.0,65.0,1,7,t,0,0,0,0,7,0,0,2017-05-17,2017-11-11,4.86,5.0,5.0,5.0,4.86,4.71,5.0,f,3,2,1,0,0.1,excellent
18602265,795382,2011-07-08,within an hour,100,100,t,1,t,t,Outer Sunset,37.75903,-122.49855,Entire guest suite,Entire home/apt,4,1 bath,1.55,2.0,159.0,2,29,t,15,43,70,284,399,75,6,2017-07-22,2022-12-03,4.96,4.97,4.95,4.98,4.99,4.93,4.88,f,1,1,0,0,6.1,excellent
18615032,9314255,2013-10-08,within an hour,100,99,t,1,t,f,Castro/Upper Market,37.76454,-122.43476,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,188.0,2,1125,t,15,40,40,40,267,61,6,2017-06-06,2022-12-02,4.95,4.99,4.97,5.0,4.97,4.95,4.83,f,1,1,0,0,3.99,excellent
18655682,129640793,2017-05-09,within an hour,100,63,f,1,t,t,Mission,37.76596,-122.41859,Entire condo,Entire home/apt,2,1 bath,1.0,1.0,123.0,45,240,t,0,3,3,73,1,1,0,2022-06-09,2022-06-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.17,excellent
18669935,17136474,2015-12-16,within a few hours,100,92,f,1,t,t,Western Addition,37.78353,-122.44664,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,295.0,30,60,t,0,0,2,92,71,10,0,2017-06-05,2022-10-31,4.92,4.93,4.93,4.91,4.91,4.84,4.86,f,1,1,0,0,1.06,excellent
18690689,19241440,2014-07-31,Unknown,88,88,f,2,t,t,Bayview,37.72693,-122.3706,Private room in townhouse,Private room,2,1.5 baths,1.0,1.0,70.0,30,1125,t,0,0,0,0,6,0,0,2017-07-29,2018-04-30,5.0,5.0,5.0,5.0,4.8,3.8,4.4,f,2,0,2,0,0.09,excellent
18718406,58350764,2016-02-11,Unknown,88,100,f,1,t,t,Castro/Upper Market,37.76165,-122.42766,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,108.0,5,1125,t,29,59,89,89,3,1,0,2017-08-11,2022-08-02,3.67,3.33,3.67,4.33,3.67,4.33,3.33,f,1,1,0,0,0.05,average
18738360,114601830,2017-02-03,within an hour,100,86,t,3,t,t,Outer Sunset,37.76358,-122.49363,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,100.0,30,100,t,22,33,48,138,27,2,0,2017-06-25,2022-10-16,4.96,4.96,5.0,4.96,4.96,4.77,4.92,f,2,2,0,0,0.41,excellent
18757990,9956229,2013-11-12,within an hour,100,100,t,1,t,t,Pacific Heights,37.78876,-122.44591,Entire guest suite,Entire home/apt,3,1 bath,1.0,1.0,237.0,1,29,t,21,34,64,244,325,70,4,2017-06-24,2022-11-25,4.94,4.96,4.97,4.99,4.99,4.97,4.77,f,1,1,0,0,4.9,excellent
18778187,17013917,2014-06-19,within an hour,100,89,f,3,t,f,Outer Richmond,37.77957,-122.4842,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,135.0,31,1125,t,29,59,89,364,13,2,1,2017-09-29,2022-11-19,4.62,4.69,4.54,5.0,5.0,4.69,4.15,f,3,3,0,0,0.21,excellent
18794629,117141107,2017-02-19,Unknown,88,88,f,43,t,t,Haight Ashbury,37.76944,-122.44992,Private room in hostel,Private room,4,6 shared baths,1.0,4.0,290.0,1,25,t,0,0,0,0,60,0,0,2017-06-11,2019-03-22,4.8,4.8,4.5,4.83,4.85,4.91,4.78,t,43,0,16,26,0.9,excellent
18809842,4346095,2012-12-07,within an hour,100,99,t,2,t,t,Outer Mission,37.73228,-122.43857,Entire home,Entire home/apt,2,1 bath,1.0,1.0,189.0,1,1125,t,0,0,0,209,79,5,3,2017-05-29,2022-11-21,4.88,4.9,4.92,4.95,4.95,4.84,4.82,t,2,2,0,0,1.18,excellent
18810290,129618781,2017-05-09,within an hour,100,100,t,1,t,t,Inner Sunset,37.76059,-122.47674,Entire guest suite,Entire home/apt,4,1 bath,1.0,2.0,170.0,5,28,t,1,21,21,21,131,27,0,2017-06-24,2022-10-14,4.9,4.94,5.0,5.0,4.99,4.76,4.87,f,1,1,0,0,1.97,excellent
18810325,39265388,2015-07-22,Unknown,88,88,f,1,t,t,Outer Sunset,37.75911,-122.5081,Entire home,Entire home/apt,2,1 bath,1.0,1.0,139.0,3,1125,t,9,39,69,69,51,21,3,2017-05-22,2022-11-26,4.88,4.94,4.92,4.98,4.98,4.96,4.69,f,1,1,0,0,0.76,excellent
18828466,1964901,2012-03-18,Unknown,88,88,f,1,t,t,Bayview,37.73333,-122.39363,Entire home,Entire home/apt,6,1 bath,3.0,3.0,175.0,30,1125,f,0,0,0,0,4,0,0,2017-08-14,2018-09-15,5.0,5.0,5.0,5.0,5.0,4.5,4.5,f,1,1,0,0,0.06,excellent
18838484,131200418,2017-05-20,within an hour,100,94,t,48,t,t,Parkside,37.74251,-122.47434,Private room in rental unit,Private room,4,1 shared bath,1.0,2.0,74.0,30,180,t,30,60,90,180,7,0,0,2017-07-30,2019-11-30,4.71,4.71,4.57,4.86,4.86,5.0,4.29,f,26,3,23,0,0.11,excellent
18840775,131200418,2017-05-20,within an hour,100,94,t,48,t,t,Parkside,37.7428,-122.4756,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,57.0,30,90,t,30,60,90,180,7,0,0,2017-07-01,2021-09-20,5.0,5.0,5.0,5.0,5.0,5.0,4.67,f,26,3,23,0,0.11,excellent
18840939,131200418,2017-05-20,within an hour,100,94,t,48,t,t,Parkside,37.74411,-122.47555,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,67.0,30,270,t,30,60,90,365,10,1,0,2017-07-31,2022-08-26,4.6,4.5,4.8,4.56,4.7,4.78,4.56,f,26,3,23,0,0.15,excellent
18853563,12703126,2014-03-01,within an hour,100,89,t,6,t,f,Chinatown,37.79206,-122.40817,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,95.0,30,180,t,5,24,54,172,21,4,0,2017-09-30,2022-08-23,5.0,5.0,5.0,5.0,5.0,4.9,4.76,f,6,6,0,0,0.33,excellent
18856887,12128319,2014-02-10,within a few hours,100,86,t,1,t,t,South of Market,37.775761,-122.406944,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,104.0,30,90,t,0,0,30,305,14,2,0,2017-08-20,2022-05-31,4.93,4.79,4.86,4.93,5.0,4.0,4.36,f,1,1,0,0,0.22,excellent
18873809,20137018,2014-08-17,within an hour,100,0,f,1,t,t,Parkside,37.74433,-122.50363,Entire guest suite,Entire home/apt,4,1 bath,2.0,2.0,200.0,30,125,t,29,57,86,86,151,0,0,2017-07-12,2021-05-01,4.97,5.0,4.96,4.98,4.98,4.86,4.86,f,1,1,0,0,2.3,excellent
18874472,131502074,2017-05-22,within an hour,100,100,t,2,t,t,Outer Sunset,37.74699,-122.47593,Private room in home,Private room,2,2 shared baths,1.0,1.0,95.0,1,31,t,30,60,90,180,204,56,0,2017-06-24,2022-10-23,4.85,4.84,4.81,4.95,4.93,4.81,4.76,f,2,0,2,0,3.08,excellent
18874655,13832870,2014-04-02,within a day,100,54,f,17,t,t,Russian Hill,37.80485,-122.42075,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,144.0,30,1125,t,2,32,62,337,2,0,0,2018-01-07,2018-07-01,5.0,5.0,5.0,4.5,5.0,5.0,5.0,f,16,16,0,0,0.03,excellent
18916029,33242464,2015-05-12,within an hour,100,100,t,2,t,t,Bernal Heights,37.73354,-122.4228,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,196.0,2,7,t,8,21,47,212,123,31,2,2017-06-25,2022-11-14,4.94,4.87,4.93,5.0,4.96,4.73,4.89,f,1,1,0,0,1.86,excellent
18931048,43695190,2015-09-08,within an hour,100,100,t,2,t,t,Castro/Upper Market,37.76342,-122.4327,Private room in home,Private room,2,1 private bath,1.0,1.0,141.0,2,1125,t,25,50,80,355,164,28,1,2017-06-21,2022-11-14,4.87,4.98,4.91,4.95,4.96,4.98,4.79,t,2,0,2,0,2.47,excellent
18981477,6622828,2013-05-28,within an hour,100,97,t,2,t,t,Pacific Heights,37.79213,-122.44256,Entire condo,Entire home/apt,2,1 bath,1.0,2.0,260.0,2,45,t,10,14,14,14,213,47,3,2018-04-08,2022-11-16,4.98,4.97,5.0,4.98,4.99,4.97,4.9,f,1,1,0,0,3.75,excellent
19012658,87315309,2016-08-01,Unknown,88,88,f,2,t,t,Noe Valley,37.75568,-122.42606,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,57.0,30,120,t,0,0,0,0,5,0,0,2017-06-14,2018-01-10,5.0,4.8,5.0,5.0,5.0,5.0,4.5,f,2,0,2,0,0.07,excellent
19014320,49354377,2015-11-18,within an hour,100,89,t,2,t,f,Mission,37.75213,-122.4129,Tiny home,Entire home/apt,2,1 bath,1.0,1.0,75.0,30,1125,t,4,26,33,203,110,6,1,2017-06-12,2022-11-23,4.79,4.95,4.88,4.97,4.91,4.92,4.8,f,2,2,0,0,1.65,excellent
19014669,11166165,2014-01-09,within a day,90,70,t,3,t,t,Castro/Upper Market,37.76688,-122.43418,Entire rental unit,Entire home/apt,2,2 baths,2.0,2.0,349.0,45,75,t,27,57,87,177,14,1,0,2017-10-02,2022-08-13,4.93,4.93,5.0,4.79,4.93,4.93,4.71,f,3,3,0,0,0.22,excellent
19023994,38836,2009-09-15,within a few hours,100,72,f,22,t,t,South of Market,37.78037,-122.40999,Entire condo,Entire home/apt,2,1.5 baths,1.0,1.0,86.0,30,1125,t,0,0,0,0,5,0,0,2018-05-17,2020-05-16,4.4,5.0,5.0,4.4,5.0,3.8,4.4,f,22,22,0,0,0.09,average
19026673,21994,2009-06-17,within a few hours,100,74,f,12,t,t,Haight Ashbury,37.7658,-122.45223,Private room in rental unit,Private room,2,3 shared baths,1.0,2.0,65.0,32,120,t,30,60,90,365,1,1,0,2022-08-26,2022-08-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,12,0,12,0,0.3,excellent
19029310,6683937,2013-06-01,within an hour,100,97,f,3,t,t,South of Market,37.78074,-122.411,Room in hotel,Private room,2,8 shared baths,1.0,1.0,59.0,1,1125,t,29,59,86,86,204,203,7,2021-10-10,2022-11-29,4.48,4.73,4.62,4.73,4.71,4.18,4.49,f,3,0,3,0,14.54,excellent
19050152,53220441,2016-01-03,within an hour,100,100,t,1,t,f,Bayview,37.73439,-122.387894,Entire home,Entire home/apt,6,3 baths,3.0,3.0,175.0,3,1125,t,6,11,40,291,162,20,0,2017-06-25,2022-10-31,4.9,4.93,4.94,4.97,4.98,4.46,4.86,f,1,1,0,0,2.44,excellent
19050680,131200418,2017-05-20,within an hour,100,94,t,48,t,t,Parkside,37.7441,-122.47415,Private room in rental unit,Private room,3,1 shared bath,1.0,1.0,62.0,30,1125,t,29,59,89,364,1,0,0,2018-07-22,2018-07-22,5.0,5.0,4.0,5.0,5.0,5.0,5.0,f,26,3,23,0,0.02,excellent
19125378,50160697,2015-11-29,within an hour,100,100,f,7,t,t,Downtown/Civic Center,37.78661,-122.4142,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,89.0,2,1125,t,23,43,70,293,80,2,2,2017-08-24,2022-11-14,4.6,4.81,4.49,4.89,4.85,4.74,4.49,t,7,0,7,0,1.24,excellent
19150623,133894957,2017-06-07,within an hour,100,97,f,6,t,t,Parkside,37.74551,-122.49066,Entire home,Entire home/apt,6,2 baths,3.0,4.0,322.0,1,24,t,6,36,66,156,112,10,2,2017-07-01,2022-11-19,4.67,4.77,4.69,4.89,4.73,4.72,4.5,f,5,2,3,0,1.69,excellent
19163190,134008463,2017-06-07,within a few hours,100,100,f,1,t,t,Bernal Heights,37.73445,-122.41832,Entire home,Entire home/apt,7,2 baths,3.0,4.0,375.0,4,10,t,0,0,0,0,5,0,0,2019-04-28,2020-11-29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.11,excellent
19175066,38836,2009-09-15,within a few hours,100,72,f,22,t,t,Mission,37.76296,-122.42,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,92.0,30,1125,t,0,29,59,334,17,3,0,2017-10-04,2022-08-18,4.31,4.63,4.75,4.75,4.63,4.38,3.88,f,22,22,0,0,0.27,average
19178420,127367,2010-05-18,within a few hours,100,78,f,8,t,t,Bernal Heights,37.7345,-122.42515,Entire home,Entire home/apt,4,1.5 baths,3.0,3.0,150.0,30,1125,t,30,60,90,365,5,3,1,2019-03-04,2022-11-19,4.4,4.6,4.6,4.4,5.0,4.8,4.0,f,6,6,0,0,0.11,average
19185162,234409,2010-09-14,Unknown,88,88,f,1,t,t,Excelsior,37.7308,-122.41583,Entire home,Entire home/apt,4,1 bath,2.0,2.0,295.0,2,7,t,0,0,0,0,2,0,0,2018-07-26,2018-11-12,5.0,5.0,5.0,5.0,5.0,4.5,5.0,f,1,1,0,0,0.04,excellent
19228248,22616634,2014-10-16,Unknown,88,100,f,1,t,t,Outer Sunset,37.75339,-122.48111,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,475.0,2,30,t,0,0,0,0,64,3,0,2017-07-04,2022-08-08,4.97,5.0,5.0,4.98,4.97,4.82,4.82,f,1,1,0,0,0.97,excellent
19236728,47514427,2015-10-26,within an hour,96,81,t,92,t,t,Downtown/Civic Center,37.78784,-122.41036,Room in hotel,Private room,4,1 private bath,1.55,2.0,228.0,2,1125,t,23,44,74,170,36,0,0,2017-08-09,2020-03-12,4.92,5.0,4.92,4.91,5.0,4.97,4.89,f,25,2,23,0,0.56,excellent
19236730,47514427,2015-10-26,within an hour,96,81,t,92,t,t,Downtown/Civic Center,37.78784,-122.41036,Room in hotel,Private room,4,1 private bath,1.55,2.0,224.0,2,1125,t,25,46,76,172,50,5,0,2017-07-11,2022-10-12,4.9,4.9,4.96,4.88,4.94,4.96,4.67,f,25,2,23,0,0.76,excellent
19240799,134711248,2017-06-12,within an hour,100,95,t,1,t,t,Castro/Upper Market,37.75789,-122.43059,Entire home,Entire home/apt,2,1.5 baths,2.0,2.0,239.0,4,28,t,0,0,11,11,152,29,1,2018-05-19,2022-11-29,4.99,5.0,4.98,4.99,5.0,4.95,4.93,f,1,1,0,0,2.75,excellent
19270270,6295982,2013-05-08,within a few hours,100,100,f,1,t,t,Noe Valley,37.75355,-122.42707,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,149.0,30,60,t,29,59,89,89,32,5,0,2017-06-28,2022-09-03,4.81,4.81,4.91,5.0,4.94,4.88,4.66,f,1,1,0,0,0.48,excellent
19307356,1264413,2011-10-08,within a day,100,60,f,1,t,f,Parkside,37.74838,-122.47307,Entire home,Entire home/apt,4,1 bath,2.0,2.0,349.0,6,7,t,0,0,0,62,14,2,0,2017-07-30,2022-08-07,4.79,4.86,4.79,4.71,4.79,4.64,4.57,f,1,1,0,0,0.21,excellent
19316565,115809271,2017-02-10,Unknown,88,100,f,4,t,t,Chinatown,37.79058,-122.40801,Room in serviced apartment,Hotel room,2,1 bath,1.55,1.0,75.0,2,7,t,0,0,0,0,20,0,0,2018-01-10,2019-01-23,4.89,4.89,4.95,4.89,4.95,5.0,4.74,t,4,3,0,0,0.34,excellent
19331975,135420210,2017-06-16,within an hour,100,100,t,1,t,t,Ocean View,37.72002,-122.45248,Private room in loft,Private room,2,1 private bath,1.0,1.0,104.0,1,21,t,5,35,65,335,331,41,1,2017-08-02,2022-11-06,4.98,4.99,4.98,4.99,4.98,4.77,4.92,f,1,0,1,0,5.09,excellent
19332338,75323230,2016-06-02,within an hour,100,100,t,2,t,t,Nob Hill,37.79142,-122.41726,Entire rental unit,Entire home/apt,10,3.5 baths,5.0,5.0,430.0,30,365,t,27,27,27,198,125,25,1,2017-07-08,2022-11-04,4.86,4.92,4.85,4.97,4.97,4.94,4.76,t,2,2,0,0,1.9,excellent
19363609,9109983,2013-09-28,within an hour,100,100,t,4,t,t,Outer Mission,37.72268,-122.44016,Private room in home,Private room,1,1 shared bath,1.0,1.0,93.0,30,1124,t,0,0,0,186,42,1,0,2017-06-30,2021-12-31,4.9,4.88,4.88,4.9,4.93,4.54,4.8,f,4,0,4,0,0.64,excellent
19364007,9109983,2013-09-28,within an hour,100,100,t,4,t,t,Outer Mission,37.72366,-122.43981,Private room in home,Private room,1,1 shared bath,1.0,1.0,62.0,30,1124,t,3,33,63,338,95,0,0,2017-06-30,2020-11-02,4.88,4.94,4.93,4.96,4.91,4.72,4.77,f,4,0,4,0,1.44,excellent
19365066,26860112,2015-01-28,within an hour,100,99,t,3,t,t,Outer Mission,37.72345,-122.43956,Entire rental unit,Entire home/apt,8,1 bath,2.0,3.0,199.0,3,28,t,26,29,59,174,56,19,0,2017-08-18,2022-10-15,4.98,4.96,4.91,4.93,5.0,4.73,4.82,f,3,3,0,0,0.87,excellent
19368789,62034618,2016-03-07,within an hour,100,84,t,21,t,t,Lakeshore,37.73093,-122.49194,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,58.0,1,60,t,30,60,90,180,134,11,0,2017-06-24,2022-10-17,4.71,4.82,4.84,4.94,4.83,4.77,4.7,f,20,6,14,0,2.02,excellent
19388714,59380477,2016-02-18,Unknown,88,88,f,1,t,t,North Beach,37.80326,-122.40578,Entire rental unit,Entire home/apt,3,1 bath,2.0,3.0,250.0,30,95,f,0,0,0,0,3,0,0,2017-08-02,2017-12-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.05,excellent
19403989,135377800,2017-06-16,within an hour,100,100,f,2,t,t,Outer Sunset,37.75486,-122.47669,Private room in home,Private room,2,2 shared baths,1.0,1.0,85.0,2,1125,t,2,32,62,152,270,39,2,2017-06-25,2022-11-13,4.99,4.97,4.97,4.99,4.96,4.87,4.91,f,2,0,2,0,4.07,excellent
19404355,2694941,2012-06-20,within an hour,100,92,t,1,t,t,Marina,37.80099,-122.44509,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,346.0,3,1125,t,20,44,74,143,132,24,1,2017-08-14,2022-11-06,4.88,4.9,4.98,4.96,4.98,4.98,4.74,f,1,1,0,0,2.04,excellent
19404978,135377800,2017-06-16,within an hour,100,100,f,2,t,t,Outer Sunset,37.75433,-122.47838,Private room in home,Private room,2,2 shared baths,1.0,1.0,85.0,2,1125,t,15,40,70,160,181,31,2,2017-06-25,2022-11-21,4.98,4.98,4.98,4.99,4.98,4.9,4.88,t,2,0,2,0,2.73,excellent
19407153,30713030,2015-04-06,Unknown,88,100,f,1,t,t,Pacific Heights,37.7894,-122.43908,Entire rental unit,Entire home/apt,3,1 bath,1.55,1.0,250.0,3,1125,t,0,0,0,0,29,2,0,2017-07-07,2022-03-13,4.86,4.93,4.41,5.0,5.0,4.97,4.79,t,1,1,0,0,0.44,excellent
19416507,136131559,2017-06-21,within an hour,100,97,t,7,t,t,Outer Sunset,37.76338,-122.47896,Private room in home,Private room,1,1 shared bath,1.0,1.0,60.0,30,90,t,30,60,90,180,126,3,0,2017-06-26,2022-08-06,4.83,4.87,4.9,4.98,4.95,4.72,4.61,f,5,0,5,0,1.9,excellent
19417708,62034618,2016-03-07,within an hour,100,84,t,21,t,t,Lakeshore,37.72861,-122.49287,Entire guesthouse,Entire home/apt,8,2 baths,2.0,3.0,135.0,1,90,t,30,60,90,90,116,30,2,2017-07-25,2022-11-27,4.65,4.84,4.78,4.97,4.86,4.79,4.46,f,20,6,14,0,1.78,excellent
19419133,62034618,2016-03-07,within an hour,100,84,t,21,t,t,Outer Sunset,37.76474,-122.47869,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,52.0,30,90,t,30,60,90,365,7,2,1,2018-08-25,2022-11-06,5.0,5.0,4.86,4.86,5.0,5.0,4.71,f,20,6,14,0,0.13,excellent
19459929,32132,2009-08-17,Unknown,88,88,f,1,t,t,Inner Richmond,37.77911,-122.4482,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,240.0,30,90,t,2,32,62,62,73,0,0,2017-07-01,2020-03-02,4.97,4.97,4.96,4.97,4.97,4.93,4.86,f,1,1,0,0,1.1,excellent
19475051,136644372,2017-06-23,Unknown,88,88,f,1,t,t,Inner Richmond,37.78124,-122.47703,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,99.0,30,1125,f,0,0,0,0,2,0,0,2017-07-04,2017-10-09,5.0,5.0,5.0,5.0,4.5,5.0,5.0,f,1,0,1,0,0.03,excellent
19478423,4856574,2013-01-26,within a few hours,100,67,t,4,t,t,Noe Valley,37.75284,-122.42844,Entire condo,Entire home/apt,4,2 baths,2.0,2.0,150.0,30,1125,t,14,14,14,14,2,2,0,2022-05-31,2022-08-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,4,2,2,0,0.32,excellent
19478755,131502074,2017-05-22,within an hour,100,100,t,2,t,t,Outer Sunset,37.74709,-122.47622,Private room in home,Private room,2,2 shared baths,1.0,1.0,99.0,1,29,t,30,60,90,180,246,38,0,2017-06-25,2022-10-24,4.91,4.97,4.86,4.99,5.0,4.84,4.84,f,2,0,2,0,3.71,excellent
19491887,77189868,2016-06-12,within an hour,100,100,t,1,t,t,Visitacion Valley,37.72121,-122.40847,Entire guest suite,Entire home/apt,3,1 bath,1.0,2.0,135.0,1,14,t,24,52,82,82,221,24,0,2017-12-21,2022-10-16,4.94,4.96,4.97,4.98,4.95,4.75,4.86,f,1,1,0,0,3.66,excellent
19499099,136792470,2017-06-24,within an hour,100,84,t,2,t,t,Chinatown,37.79662,-122.4091,Entire home,Entire home/apt,2,1 bath,1.0,1.0,310.0,1,1125,t,0,0,0,4,102,11,0,2017-07-17,2022-11-01,4.93,4.99,4.9,5.0,5.0,4.96,4.77,f,2,1,1,0,1.56,excellent
19546859,27123550,2015-02-02,within an hour,95,91,f,12,t,t,Bayview,37.7348,-122.38851,Private room in home,Private room,2,2.5 shared baths,1.0,1.0,68.0,30,45,t,30,60,90,180,13,3,0,2017-08-06,2022-10-30,4.62,4.85,4.38,4.77,4.62,4.15,4.69,t,5,0,5,0,0.2,excellent
19553430,7281723,2013-07-04,within an hour,100,100,f,3,t,t,Mission,37.75795,-122.41748,Entire home,Entire home/apt,4,1 bath,2.0,2.0,300.0,30,120,t,14,16,18,108,2,1,0,2021-11-25,2022-08-19,5.0,5.0,4.5,5.0,5.0,5.0,5.0,f,3,1,2,0,0.16,excellent
19564659,3816497,2012-10-09,within an hour,100,100,t,2,t,t,Mission,37.75138,-122.41016,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,344.0,4,14,t,3,3,3,3,13,2,0,2017-07-15,2022-09-23,4.92,5.0,4.92,5.0,4.92,5.0,4.58,t,2,1,1,0,0.2,excellent
19570849,1469393,2011-12-04,within an hour,100,100,t,2,t,t,West of Twin Peaks,37.74311,-122.45086,Entire home,Entire home/apt,2,1 bath,1.0,1.0,186.0,2,28,t,5,35,41,41,240,58,0,2017-11-09,2022-11-02,4.92,4.94,4.99,4.99,4.99,4.83,4.72,f,2,2,0,0,3.89,excellent
19588004,988375,2011-08-18,within a few hours,100,94,t,19,t,t,Seacliff,37.78449,-122.48855,Entire home,Entire home/apt,5,2.5 baths,3.0,3.0,450.0,3,21,t,0,0,0,0,21,5,0,2017-11-26,2022-09-20,4.95,5.0,4.95,4.95,4.95,4.9,4.9,f,14,14,0,0,0.34,excellent
